,spectrum_id,center,atom_ref,multiplicity
MT:3171.1,SP:3171,0.0952,17,
MT:3171.2,SP:3171,0.0952,18,
MT:3171.3,SP:3171,0.0952,19,
MT:3171.4,SP:3171,0.0952,20,
MT:3171.5,SP:3171,0.0952,21,
MT:3171.6,SP:3171,0.0952,22,
MT:3171.7,SP:3171,0.0952,23,
MT:3171.8,SP:3171,0.0952,24,
MT:3171.9,SP:3171,0.0952,25,
MT:3171.10,SP:3171,0.0952,26,
MT:3171.11,SP:3171,0.0952,27,
MT:3171.12,SP:3171,0.0952,28,
MT:3171.13,SP:3171,0.0952,29,
MT:3171.14,SP:3171,0.0952,30,
MT:3171.15,SP:3171,0.0952,31,
MT:3171.16,SP:3171,0.0952,32,
MT:3171.17,SP:3171,0.0952,33,
MT:3171.18,SP:3171,0.0952,34,
MT:3171.19,SP:3171,0.0952,35,
MT:3171.20,SP:3171,0.0952,36,
MT:3171.21,SP:3171,0.0952,37,
MT:3171.22,SP:3171,0.0952,38,
MT:3171.23,SP:3171,0.0952,39,
MT:3171.24,SP:3171,0.0952,40,
MT:3172.1,SP:3172,1.88256,19,
MT:3172.2,SP:3172,1.88256,20,
MT:3172.3,SP:3172,1.88256,21,
MT:3172.4,SP:3172,7.6963,22,
MT:3172.5,SP:3172,5.908,28,
MT:3172.6,SP:3172,4.334,27,
MT:3172.7,SP:3172,4.23721,26,
MT:3172.8,SP:3172,4.1088,25,
MT:3172.9,SP:3172,3.81287,23,
MT:3172.10,SP:3172,3.90906,24,
MT:3173.1,SP:3173,2.59101,19,
MT:3173.2,SP:3173,2.83689,20,
MT:3173.3,SP:3173,4.65006,25,
MT:3173.4,SP:3173,4.1692,26,
MT:3173.5,SP:3173,6.47581,27,
MT:3173.6,SP:3173,8.2025,23,
MT:3173.7,SP:3173,8.31021,24,
MT:3173.8,SP:3173,3.82748,21,
MT:3173.9,SP:3173,3.77403,22,
MT:3174.1,SP:3174,3.8908,18,
MT:3174.2,SP:3174,3.8908,19,
MT:3174.3,SP:3174,3.8908,20,
MT:3174.4,SP:3174,7.28408,26,
MT:3174.5,SP:3174,7.4353,21,
MT:3174.6,SP:3174,6.92772,22,
MT:3174.7,SP:3174,7.28874,25,
MT:3174.8,SP:3174,3.43223,23,
MT:3174.9,SP:3174,3.26399,24,
MT:3174.10,SP:3174,4.03091,27,
MT:3175.1,SP:3175,1.6584,9,
MT:3175.2,SP:3175,1.6584,10,
MT:3175.3,SP:3175,1.62066,11,
MT:3175.4,SP:3175,1.62066,12,
MT:3175.5,SP:3175,2.22145,15,
MT:3175.6,SP:3175,2.22145,16,
MT:3175.7,SP:3175,2.221,13,
MT:3175.8,SP:3175,2.221,14,
MT:3176.1,SP:3176,4.27334,17,
MT:3176.2,SP:3176,4.27334,18,
MT:3176.3,SP:3176,4.27334,19,
MT:3176.4,SP:3176,8.14801,20,
MT:3176.5,SP:3176,6.26558,21,
MT:3176.6,SP:3176,7.1184,24,
MT:3176.7,SP:3176,7.0241,22,
MT:3176.8,SP:3176,7.5936,23,
MT:3177.1,SP:3177,4.05796,16,
MT:3177.2,SP:3177,4.02245,17,
MT:3177.3,SP:3177,4.52917,18,
MT:3177.4,SP:3177,100.0,,
MT:3177.5,SP:3177,100.0,,
MT:3177.6,SP:3177,100.0,,
MT:3178.1,SP:3178,1.25062,12,
MT:3178.2,SP:3178,1.25062,13,
MT:3178.3,SP:3178,1.25062,14,
MT:3178.4,SP:3178,1.25062,15,
MT:3178.5,SP:3178,1.25062,16,
MT:3178.6,SP:3178,1.25062,17,
MT:3178.7,SP:3178,7.29689,18,
MT:3178.8,SP:3178,7.29689,19,
MT:3178.9,SP:3178,7.23085,20,
MT:3178.10,SP:3178,7.23085,21,
MT:3178.11,SP:3178,4.66899,22,
MT:3178.12,SP:3178,4.66899,23,
MT:3178.13,SP:3178,2.91098,24,
MT:3179.1,SP:3179,7.04208,21,
MT:3179.2,SP:3179,7.04208,22,
MT:3179.3,SP:3179,2.84466,23,
MT:3179.4,SP:3179,2.84482,24,
MT:3179.5,SP:3179,6.69028,25,
MT:3179.6,SP:3179,6.69028,26,
MT:3179.7,SP:3179,3.2639,27,
MT:3179.8,SP:3179,3.26418,28,
MT:3179.9,SP:3179,5.812,29,
MT:3179.10,SP:3179,5.812,30,
MT:3180.1,SP:3180,6.93022,18,
MT:3180.2,SP:3180,6.82054,19,
MT:3180.3,SP:3180,7.39704,20,
MT:3180.4,SP:3180,7.39704,21,
MT:3180.5,SP:3180,6.7541,22,
MT:3180.6,SP:3180,6.7541,23,
MT:3180.7,SP:3180,6.38439,24,
MT:3180.8,SP:3180,6.38439,25,
MT:3180.9,SP:3180,6.116,26,
MT:3181.1,SP:3181,6.6937,13,
MT:3181.2,SP:3181,6.79685,14,
MT:3181.3,SP:3181,6.70566,15,
MT:3181.4,SP:3181,3.4714,16,
MT:3181.5,SP:3181,3.4714,17,
MT:3182.1,SP:3182,1.18021,8,
MT:3182.2,SP:3182,1.18021,9,
MT:3182.3,SP:3182,1.18021,10,
MT:3182.4,SP:3182,3.01557,11,
MT:3182.5,SP:3182,3.08692,12,
MT:3182.6,SP:3182,2.59224,13,
MT:3183.1,SP:3183,2.8427,16,
MT:3183.2,SP:3183,2.8427,17,
MT:3183.3,SP:3183,2.4833,18,
MT:3183.4,SP:3183,2.4833,19,
MT:3183.5,SP:3183,6.89899,14,
MT:3183.6,SP:3183,7.16052,12,
MT:3183.7,SP:3183,6.93346,13,
MT:3183.8,SP:3183,7.21509,15,
MT:3184.1,SP:3184,3.83749,5,
MT:3184.2,SP:3184,3.83749,6,
MT:3184.3,SP:3184,3.68014,7,
MT:3184.4,SP:3184,3.68014,8,
MT:3185.1,SP:3185,1.78424,10,
MT:3185.2,SP:3185,1.77299,11,
MT:3185.3,SP:3185,2.1729,12,
MT:3185.4,SP:3185,2.1729,13,
MT:3185.5,SP:3185,2.16664,14,
MT:3185.6,SP:3185,2.18007,15,
MT:3186.1,SP:3186,1.2568,9,
MT:3186.2,SP:3186,1.97414,10,
MT:3186.3,SP:3186,1.25995,11,
MT:3186.4,SP:3186,1.97452,12,
MT:3186.5,SP:3186,1.27559,13,
MT:3186.6,SP:3186,1.70607,14,
MT:3186.7,SP:3186,1.27061,15,
MT:3186.8,SP:3186,1.70614,16,
MT:3186.9,SP:3186,3.35493,17,
MT:3186.10,SP:3186,3.35479,18,
MT:3187.1,SP:3187,1.27522,9,
MT:3187.2,SP:3187,1.27522,10,
MT:3187.3,SP:3187,1.27522,11,
MT:3187.4,SP:3187,2.88631,12,
MT:3187.5,SP:3187,2.88631,13,
MT:3188.1,SP:3188,2.02569,9,
MT:3188.2,SP:3188,2.02569,10,
MT:3188.3,SP:3188,2.02569,11,
MT:3188.4,SP:3188,3.73327,12,
MT:3188.5,SP:3188,3.73327,13,
MT:3189.1,SP:3189,1.81332,12,
MT:3189.2,SP:3189,1.73874,13,
MT:3189.3,SP:3189,1.94238,10,
MT:3189.4,SP:3189,1.91572,11,
MT:3189.5,SP:3189,3.7705,16,
MT:3189.6,SP:3189,3.0425,14,
MT:3189.7,SP:3189,3.0425,15,
MT:3190.1,SP:3190,2.18054,17,
MT:3190.2,SP:3190,2.18054,18,
MT:3190.3,SP:3190,2.18054,19,
MT:3190.4,SP:3190,7.52862,22,
MT:3190.5,SP:3190,8.07002,21,
MT:3190.6,SP:3190,7.58119,20,
MT:3191.1,SP:3191,2.72563,7,
MT:3191.2,SP:3191,2.72563,8,
MT:3191.3,SP:3191,2.72563,9,
MT:3191.4,SP:3191,3.60149,10,
MT:3191.5,SP:3191,3.60149,11,
MT:3192.1,SP:3192,3.82088,16,
MT:3192.2,SP:3192,3.82088,17,
MT:3192.3,SP:3192,3.82088,18,
MT:3192.4,SP:3192,7.0675,25,
MT:3192.5,SP:3192,7.0675,26,
MT:3192.6,SP:3192,3.82088,19,
MT:3192.7,SP:3192,3.82088,20,
MT:3192.8,SP:3192,3.82088,21,
MT:3192.9,SP:3192,7.59432,23,
MT:3192.10,SP:3192,6.817,22,
MT:3192.11,SP:3192,9.59832,24,
MT:3193.1,SP:3193,6.65588,13,
MT:3193.2,SP:3193,6.65554,14,
MT:3193.3,SP:3193,2.45099,15,
MT:3193.4,SP:3193,2.451,16,
MT:3193.5,SP:3193,7.0,17,
MT:3193.6,SP:3193,6.99954,18,
MT:3193.7,SP:3193,2.69014,19,
MT:3193.8,SP:3193,2.69803,20,
MT:3194.1,SP:3194,2.01508,14,
MT:3194.2,SP:3194,1.82875,15,
MT:3194.3,SP:3194,2.21558,16,
MT:3194.4,SP:3194,2.22109,17,
MT:3194.5,SP:3194,3.9466,18,
MT:3195.1,SP:3195,7.36018,16,
MT:3195.2,SP:3195,7.64094,15,
MT:3195.3,SP:3195,7.55823,17,
MT:3195.4,SP:3195,7.93297,18,
MT:3195.5,SP:3195,6.676,19,
MT:3196.1,SP:3196,6.94344,13,
MT:3196.2,SP:3196,6.86547,14,
MT:3196.3,SP:3196,6.96037,15,
MT:3196.4,SP:3196,3.25298,18,
MT:3196.5,SP:3196,3.19951,16,
MT:3196.6,SP:3196,4.8801,17,
MT:3197.1,SP:3197,3.68873,9,
MT:3197.2,SP:3197,3.68873,10,
MT:3197.3,SP:3197,2.43104,7,
MT:3197.4,SP:3197,2.43104,8,
MT:3197.5,SP:3197,2.01,6,
MT:3198.1,SP:3198,7.80862,13,
MT:3198.2,SP:3198,7.46041,11,
MT:3198.3,SP:3198,7.46041,12,
MT:3198.4,SP:3198,7.80862,14,
MT:3199.1,SP:3199,7.0481,13,
MT:3199.2,SP:3199,7.0481,14,
MT:3200.1,SP:3200,2.8506,16,
MT:3200.2,SP:3200,2.8506,17,
MT:3200.3,SP:3200,2.8506,18,
MT:3200.4,SP:3200,2.8506,19,
MT:3200.5,SP:3200,3.1281,20,
MT:3200.6,SP:3200,3.1281,21,
MT:3200.7,SP:3200,3.1281,22,
MT:3200.8,SP:3200,3.1281,23,
MT:3200.9,SP:3200,3.05594,24,
MT:3200.10,SP:3200,3.05594,25,
MT:3200.11,SP:3200,2.93608,26,
MT:3200.12,SP:3200,2.93608,27,
MT:3200.13,SP:3200,3.85178,28,
MT:3200.14,SP:3200,3.85178,29,
MT:3200.15,SP:3200,3.15027,30,
MT:3200.16,SP:3200,3.15027,31,
MT:3201.1,SP:3201,7.31628,15,
MT:3201.2,SP:3201,7.38466,17,
MT:3201.3,SP:3201,7.64256,19,
MT:3201.4,SP:3201,7.62923,21,
MT:3201.5,SP:3201,5.5623,23,
MT:3201.6,SP:3201,7.31694,18,
MT:3201.7,SP:3201,7.38469,16,
MT:3201.8,SP:3201,7.6455,20,
MT:3201.9,SP:3201,7.627,22,
MT:3202.1,SP:3202,0.82162,9,
MT:3202.2,SP:3202,0.82162,10,
MT:3202.3,SP:3202,0.82162,11,
MT:3202.4,SP:3202,0.9536,12,
MT:3202.5,SP:3202,0.9536,13,
MT:3202.6,SP:3202,0.9536,14,
MT:3202.7,SP:3202,2.0048,15,
MT:3202.8,SP:3202,3.83064,16,
MT:3203.1,SP:3203,0.88061,11,
MT:3203.2,SP:3203,0.88061,12,
MT:3203.3,SP:3203,0.88061,13,
MT:3203.4,SP:3203,1.309,14,
MT:3203.5,SP:3203,1.309,15,
MT:3203.6,SP:3203,1.2739,16,
MT:3203.7,SP:3203,1.2739,17,
MT:3203.8,SP:3203,1.27382,18,
MT:3203.9,SP:3203,1.27382,19,
MT:3203.10,SP:3203,1.31,20,
MT:3203.11,SP:3203,1.31,21,
MT:3203.12,SP:3203,1.2605,22,
MT:3203.13,SP:3203,1.2605,23,
MT:3203.14,SP:3203,1.6298,24,
MT:3203.15,SP:3203,1.6298,25,
MT:3203.16,SP:3203,2.42431,26,
MT:3203.17,SP:3203,2.42431,27,
MT:3203.18,SP:3203,9.76684,28,
MT:3204.1,SP:3204,3.92162,8,
MT:3204.2,SP:3204,3.92162,9,
MT:3204.3,SP:3204,7.852,10,
MT:3204.4,SP:3204,3.9637,8a,
MT:3204.5,SP:3204,3.9637,9a,
MT:3204.6,SP:3204,7.7605,10a,
MT:3205.1,SP:3205,7.34167,12,
MT:3205.2,SP:3205,6.85195,13,
MT:3205.3,SP:3205,7.64397,14,
MT:3205.4,SP:3205,6.91573,15,
MT:3206.1,SP:3206,6.8781,12,
MT:3206.2,SP:3206,7.36996,13,
MT:3206.3,SP:3206,6.9062,14,
MT:3206.4,SP:3206,7.64947,15,
MT:3207.1,SP:3207,0.8392,13,
MT:3207.2,SP:3207,0.8392,14,
MT:3207.3,SP:3207,0.8392,15,
MT:3207.4,SP:3207,1.8431,21,
MT:3207.5,SP:3207,0.8942,16,
MT:3207.6,SP:3207,0.8942,17,
MT:3207.7,SP:3207,0.8942,18,
MT:3207.8,SP:3207,2.524,19,
MT:3207.9,SP:3207,2.6467,20,
MT:3208.1,SP:3208,1.46617,7,
MT:3208.2,SP:3208,1.46617,8,
MT:3208.3,SP:3208,1.46617,9,
MT:3208.4,SP:3208,3.7674,10,
MT:3209.1,SP:3209,6.02372,18,
MT:3209.2,SP:3209,7.8549,19,
MT:3209.3,SP:3209,3.92884,20,
MT:3209.4,SP:3209,3.81338,21,
MT:3209.5,SP:3209,4.12225,22,
MT:3209.6,SP:3209,4.20181,23,
MT:3209.7,SP:3209,4.2962,24,
MT:3209.8,SP:3209,5.89336,25,
MT:3210.1,SP:3210,5.79295,9,
MT:3210.2,SP:3210,7.52994,10,
MT:3211.1,SP:3211,2.56115,9,
MT:3211.2,SP:3211,2.56115,10,
MT:3211.3,SP:3211,2.56115,11,
MT:3211.4,SP:3211,2.56115,12,
MT:3212.1,SP:3212,1.64065,13,
MT:3212.2,SP:3212,1.71946,14,
MT:3212.3,SP:3212,1.90162,15,
MT:3212.4,SP:3212,1.91584,16,
MT:3212.5,SP:3212,3.23662,17,
MT:3212.6,SP:3212,3.23643,18,
MT:3212.7,SP:3212,3.76389,19,
MT:3213.1,SP:3213,4.63595,12,
MT:3213.2,SP:3213,3.88604,13,
MT:3213.3,SP:3213,3.71215,14,
MT:3213.4,SP:3213,3.456,15,
MT:3213.5,SP:3213,3.39132,16,
MT:3213.6,SP:3213,3.47715,17,
MT:3213.7,SP:3213,3.23401,18,
MT:3213.8,SP:3213,3.75555,37,
MT:3213.9,SP:3213,3.82861,38,
MT:3213.10,SP:3213,3.82401,39,
MT:3213.11,SP:3213,3.3998,40,
MT:3213.12,SP:3213,3.7032,41,
MT:3213.13,SP:3213,3.5235,42,
MT:3213.14,SP:3213,5.2223,43,
MT:3214.1,SP:3214,3.2164,11,
MT:3214.2,SP:3214,3.21663,12,
MT:3214.3,SP:3214,3.119,15,
MT:3214.4,SP:3214,3.119,16,
MT:3214.5,SP:3214,3.04091,19,
MT:3214.6,SP:3214,3.04091,20,
MT:3214.7,SP:3214,3.04091,21,
MT:3214.8,SP:3214,3.04091,22,
MT:3214.9,SP:3214,3.2164,13,
MT:3214.10,SP:3214,3.21663,14,
MT:3214.11,SP:3214,3.119,17,
MT:3214.12,SP:3214,3.119,18,
MT:3215.1,SP:3215,3.0727,6,
MT:3216.1,SP:3216,2.07786,6,
MT:3216.2,SP:3216,2.07786,7,
MT:3216.3,SP:3216,3.10539,8,
MT:3216.4,SP:3216,3.10539,9,
MT:3216.5,SP:3216,3.10539,10,
MT:3216.6,SP:3216,3.10539,11,
MT:3217.1,SP:3217,7.30098,21,
MT:3217.2,SP:3217,7.30168,22,
MT:3217.3,SP:3217,6.81169,23,
MT:3217.4,SP:3217,6.81127,24,
MT:3217.5,SP:3217,5.87681,25,
MT:3217.6,SP:3217,5.88683,26,
MT:3217.7,SP:3217,2.67199,27,
MT:3217.8,SP:3217,3.09439,28,
MT:3217.9,SP:3217,5.31131,29,
MT:3218.1,SP:3218,8.448,4,
MT:3219.1,SP:3219,3.3905,5,
MT:3219.2,SP:3219,3.3905,6,
MT:3219.3,SP:3219,3.0228,7,
MT:3219.4,SP:3219,3.0228,8,
MT:3220.1,SP:3220,1.0492,7,
MT:3220.2,SP:3220,1.0492,8,
MT:3220.3,SP:3220,1.0492,9,
MT:3220.4,SP:3220,2.37371,13,
MT:3220.5,SP:3220,1.0492,10,
MT:3220.6,SP:3220,1.0492,11,
MT:3220.7,SP:3220,1.0492,12,
MT:3221.1,SP:3221,1.70763,8,
MT:3221.2,SP:3221,1.70763,9,
MT:3221.3,SP:3221,1.85632,12,
MT:3221.4,SP:3221,1.85632,13,
MT:3221.5,SP:3221,2.3792,14,
MT:3221.6,SP:3221,2.3792,15,
MT:3221.7,SP:3221,2.3792,16,
MT:3221.8,SP:3221,2.3792,17,
MT:3221.9,SP:3221,1.85632,10,
MT:3221.10,SP:3221,1.85632,11,
MT:3222.1,SP:3222,4.2194,6,
MT:3222.2,SP:3222,4.2194,7,
MT:3222.3,SP:3222,2.44,5,
MT:3223.1,SP:3223,7.35468,10,
MT:3223.2,SP:3223,7.4241,11,
MT:3223.3,SP:3223,7.34491,13,
MT:3223.4,SP:3223,7.3529,14,
MT:3223.5,SP:3223,7.4241,12,
MT:3223.6,SP:3223,3.00503,15,
MT:3223.7,SP:3223,3.00503,16,
MT:3223.8,SP:3223,3.27831,17,
MT:3223.9,SP:3223,3.27831,18,
MT:3224.1,SP:3224,2.308,9,
MT:3224.2,SP:3224,2.308,10,
MT:3224.3,SP:3224,2.308,11,
MT:3224.4,SP:3224,7.06534,15,
MT:3224.5,SP:3224,7.06534,16,
MT:3224.6,SP:3224,7.06534,17,
MT:3224.7,SP:3224,7.06534,18,
MT:3224.8,SP:3224,2.308,12,
MT:3224.9,SP:3224,2.308,13,
MT:3224.10,SP:3224,2.308,14,
MT:3225.1,SP:3225,1.18639,8,
MT:3225.2,SP:3225,1.18726,9,
MT:3225.3,SP:3225,1.187,10,
MT:3225.4,SP:3225,4.13914,13,
MT:3225.5,SP:3225,2.28895,11,
MT:3225.6,SP:3225,2.40016,12,
MT:3226.1,SP:3226,3.80804,15,
MT:3226.2,SP:3226,3.80804,16,
MT:3226.3,SP:3226,3.80804,17,
MT:3226.4,SP:3226,7.21086,21,
MT:3226.5,SP:3226,7.21086,22,
MT:3226.6,SP:3226,3.80804,18,
MT:3226.7,SP:3226,3.80804,19,
MT:3226.8,SP:3226,3.80804,20,
MT:3227.1,SP:3227,8.5542,26,
MT:3227.2,SP:3227,8.1876,27,
MT:3227.3,SP:3227,6.11577,31,
MT:3227.4,SP:3227,4.7726,30,
MT:3227.5,SP:3227,4.5175,29,
MT:3227.6,SP:3227,4.37333,28,
MT:3227.7,SP:3227,4.01849,24,
MT:3227.8,SP:3227,4.0496,25,
MT:3227.9,SP:3227,100.0,,
MT:3228.1,SP:3228,6.61523,28,
MT:3228.2,SP:3228,6.69944,31,
MT:3228.3,SP:3228,6.75321,34,
MT:3228.4,SP:3228,3.01274,35,
MT:3228.5,SP:3228,3.0963,36,
MT:3228.6,SP:3228,5.18978,37,
MT:3228.7,SP:3228,6.2652,29,
MT:3228.8,SP:3228,7.5511,32,
MT:3228.9,SP:3228,7.04411,33,
MT:3228.10,SP:3228,6.77945,30,
MT:3228.11,SP:3228,6.95035,27,
MT:3229.1,SP:3229,6.11588,10,
MT:3229.2,SP:3229,6.75258,11,
MT:3229.3,SP:3229,6.75258,12,
MT:3230.1,SP:3230,2.364,7,
MT:3230.2,SP:3230,2.364,8,
MT:3230.3,SP:3230,2.364,9,
MT:3231.1,SP:3231,2.64195,9,
MT:3231.2,SP:3231,2.64195,10,
MT:3231.3,SP:3231,100.0,,
MT:3232.1,SP:3232,0.91105,10,
MT:3232.2,SP:3232,0.91105,11,
MT:3232.3,SP:3232,0.91105,12,
MT:3232.4,SP:3232,1.72597,18,
MT:3232.5,SP:3232,0.91534,13,
MT:3232.6,SP:3232,0.91534,14,
MT:3232.7,SP:3232,0.91534,15,
MT:3232.8,SP:3232,1.49033,16,
MT:3232.9,SP:3232,1.51752,17,
MT:3232.10,SP:3232,4.03213,19,
MT:3233.1,SP:3233,6.78151,10,
MT:3233.2,SP:3233,6.83582,9,
MT:3233.3,SP:3233,6.87926,11,
MT:3233.4,SP:3233,6.86718,12,
MT:3234.1,SP:3234,6.78079,11,
MT:3234.2,SP:3234,6.77022,9,
MT:3234.3,SP:3234,6.78079,10,
MT:3234.4,SP:3234,6.77022,12,
MT:3235.1,SP:3235,6.79963,9,
MT:3235.2,SP:3235,6.79963,10,
MT:3235.3,SP:3235,6.79963,11,
MT:3235.4,SP:3235,6.79963,12,
MT:3236.1,SP:3236,0.9748,23,
MT:3236.2,SP:3236,0.9748,24,
MT:3236.3,SP:3236,0.9748,25,
MT:3236.4,SP:3236,1.7169,26,
MT:3236.5,SP:3236,1.7169,27,
MT:3236.6,SP:3236,5.37674,28,
MT:3236.7,SP:3236,5.37674,29,
MT:3236.8,SP:3236,2.81471,30,
MT:3236.9,SP:3236,2.80961,31,
MT:3236.10,SP:3236,5.37074,32,
MT:3236.11,SP:3236,5.36871,33,
MT:3236.12,SP:3236,2.84983,34,
MT:3236.13,SP:3236,2.84982,35,
MT:3236.14,SP:3236,5.38203,36,
MT:3236.15,SP:3236,5.38203,37,
MT:3236.16,SP:3236,2.84313,38,
MT:3236.17,SP:3236,2.84313,39,
MT:3236.18,SP:3236,5.3909,40,
MT:3236.19,SP:3236,5.3909,41,
MT:3236.20,SP:3236,2.80647,42,
MT:3236.21,SP:3236,2.84151,43,
MT:3236.22,SP:3236,5.36797,44,
MT:3236.23,SP:3236,5.41283,45,
MT:3236.24,SP:3236,2.13381,46,
MT:3236.25,SP:3236,2.13381,47,
MT:3236.26,SP:3236,2.07898,48,
MT:3236.27,SP:3236,2.07924,49,
MT:3236.28,SP:3236,2.36764,50,
MT:3236.29,SP:3236,2.36764,51,
MT:3237.1,SP:3237,3.50496,6,
MT:3237.2,SP:3237,3.50496,7,
MT:3237.3,SP:3237,5.0455,5,
MT:3238.1,SP:3238,2.568,6,
MT:3238.2,SP:3238,2.568,7,
MT:3238.3,SP:3238,2.568,8,
MT:3238.4,SP:3238,2.568,9,
MT:3238.5,SP:3238,2.568,10,
MT:3238.6,SP:3238,2.568,11,
MT:3239.1,SP:3239,8.21979,15,
MT:3239.2,SP:3239,7.3188,17,
MT:3239.3,SP:3239,7.3188,18,
MT:3239.4,SP:3239,8.21979,16,
MT:3240.1,SP:3240,2.33404,11,
MT:3240.2,SP:3240,2.33404,12,
MT:3240.3,SP:3240,2.33404,13,
MT:3240.4,SP:3240,6.94615,18,
MT:3240.5,SP:3240,7.32646,16,
MT:3240.6,SP:3240,7.18564,14,
MT:3240.7,SP:3240,7.12046,15,
MT:3240.8,SP:3240,7.58134,17,
MT:3241.1,SP:3241,8.1052,31,
MT:3241.2,SP:3241,5.90076,35,
MT:3241.3,SP:3241,4.6809,34,
MT:3241.4,SP:3241,4.5882,33,
MT:3241.5,SP:3241,4.33552,32,
MT:3241.6,SP:3241,4.22724,29,
MT:3241.7,SP:3241,4.22724,30,
MT:3241.8,SP:3241,100.0,,
MT:3241.9,SP:3241,100.0,,
MT:3242.1,SP:3242,2.41252,9,
MT:3242.2,SP:3242,2.41252,10,
MT:3242.3,SP:3242,2.41252,11,
MT:3242.4,SP:3242,6.39264,12,
MT:3242.5,SP:3242,7.34364,13,
MT:3242.6,SP:3242,9.53328,14,
MT:3243.1,SP:3243,7.723,11,
MT:3243.2,SP:3243,7.723,12,
MT:3243.3,SP:3243,6.817,13,
MT:3243.4,SP:3243,6.817,14,
MT:3244.1,SP:3244,1.46,8,
MT:3244.2,SP:3244,1.46,9,
MT:3244.3,SP:3244,1.71,10,
MT:3244.4,SP:3244,1.71,11,
MT:3244.5,SP:3244,3.012,14,
MT:3244.6,SP:3244,3.012,15,
MT:3244.7,SP:3244,1.71,12,
MT:3244.8,SP:3244,1.71,13,
MT:3244.9,SP:3244,3.012,16,
MT:3244.10,SP:3244,3.012,17,
MT:3245.1,SP:3245,6.74493,12,
MT:3245.2,SP:3245,6.89976,13,
MT:3245.3,SP:3245,2.86813,14,
MT:3245.4,SP:3245,2.86813,15,
MT:3245.5,SP:3245,3.21495,16,
MT:3245.6,SP:3245,3.21495,17,
MT:3245.7,SP:3245,6.85227,18,
MT:3246.1,SP:3246,8.3105,23,
MT:3246.2,SP:3246,8.18889,22,
MT:3246.3,SP:3246,6.06592,27,
MT:3246.4,SP:3246,4.752,26,
MT:3246.5,SP:3246,4.438,25,
MT:3246.6,SP:3246,4.27752,24,
MT:3246.7,SP:3246,3.84815,20,
MT:3246.8,SP:3246,3.92041,21,
MT:3247.1,SP:3247,2.22074,13,
MT:3247.2,SP:3247,2.25162,14,
MT:3247.3,SP:3247,4.02723,15,
MT:3247.4,SP:3247,4.05391,16,
MT:3247.5,SP:3247,3.86666,17,
MT:3248.1,SP:3248,6.93169,13,
MT:3248.2,SP:3248,7.19872,12,
MT:3248.3,SP:3248,6.90757,14,
MT:3248.4,SP:3248,7.17296,15,
MT:3248.5,SP:3248,3.52004,16,
MT:3248.6,SP:3248,3.52004,17,
MT:3249.1,SP:3249,7.13121,13,
MT:3249.2,SP:3249,7.23132,14,
MT:3249.3,SP:3249,7.15639,18,
MT:3249.4,SP:3249,7.15639,19,
MT:3249.5,SP:3249,7.23132,15,
MT:3249.6,SP:3249,2.6328,22,
MT:3249.7,SP:3249,2.6328,23,
MT:3249.8,SP:3249,1.89522,16,
MT:3249.9,SP:3249,1.89522,17,
MT:3249.10,SP:3249,2.25812,20,
MT:3249.11,SP:3249,2.25812,21,
MT:3250.1,SP:3250,6.81258,11,
MT:3250.2,SP:3250,7.28575,12,
MT:3250.3,SP:3250,6.851,14,
MT:3250.4,SP:3250,7.69014,13,
MT:3251.1,SP:3251,7.46336,23,
MT:3251.2,SP:3251,7.46336,24,
MT:3252.1,SP:3252,7.72412,21,
MT:3252.2,SP:3252,7.46921,17,
MT:3252.3,SP:3252,7.46921,18,
MT:3252.4,SP:3252,7.72412,22,
MT:3252.5,SP:3252,7.72412,23,
MT:3252.6,SP:3252,7.46921,19,
MT:3252.7,SP:3252,7.46921,20,
MT:3252.8,SP:3252,7.72412,24,
MT:3253.1,SP:3253,7.71969,12,
MT:3253.2,SP:3253,6.65766,13,
MT:3253.3,SP:3253,7.5727,14,
MT:3254.1,SP:3254,2.3147,17,
MT:3254.2,SP:3254,2.3147,18,
MT:3254.3,SP:3254,2.3147,19,
MT:3254.4,SP:3254,7.10348,20,
MT:3254.5,SP:3254,7.12146,22,
MT:3254.6,SP:3254,7.12146,23,
MT:3254.7,SP:3254,7.10348,21,
MT:3254.8,SP:3254,2.86804,24,
MT:3254.9,SP:3254,1.23384,11,
MT:3254.10,SP:3254,1.23384,12,
MT:3254.11,SP:3254,1.23384,13,
MT:3254.12,SP:3254,1.23384,14,
MT:3254.13,SP:3254,1.23384,15,
MT:3254.14,SP:3254,1.23384,16,
MT:3255.1,SP:3255,7.78953,10,
MT:3255.2,SP:3255,6.8993,12,
MT:3255.3,SP:3255,6.8993,13,
MT:3255.4,SP:3255,7.78953,11,
MT:3255.5,SP:3255,9.60093,14,
MT:3256.1,SP:3256,6.71691,22,
MT:3256.2,SP:3256,6.75844,23,
MT:3256.3,SP:3256,6.8342,24,
MT:3256.4,SP:3256,5.92521,25,
MT:3256.5,SP:3256,5.85291,26,
MT:3256.6,SP:3256,2.84444,27,
MT:3256.7,SP:3256,2.50459,28,
MT:3256.8,SP:3256,3.9744,29,
MT:3256.9,SP:3256,4.56341,30,
MT:3257.1,SP:3257,7.18709,13,
MT:3257.2,SP:3257,7.25659,14,
MT:3257.3,SP:3257,7.58725,15,
MT:3257.4,SP:3257,7.39345,16,
MT:3257.5,SP:3257,3.83171,17,
MT:3257.6,SP:3257,3.83171,18,
MT:3257.7,SP:3257,7.20978,19,
