Fri Aug  8 08:24:11 2025    morgan/output.prof

         17555703 function calls (16866950 primitive calls) in 41.879 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    0.184    0.013 /usr/src/app/morgan/trainingDataLib.py:260(_calculate_eigenvalues_and_intensities_jax)
        3    0.000    0.000    0.184    0.061 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler.py:507(_compile_ir)
       14    0.000    0.000    0.184    0.013 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/api.py:984(vmap_f)
       87    0.001    0.000    0.183    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:122(raise_error)
       14    0.000    0.000    0.183    0.013 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/batching.py:585(_batch_outer)
       14    0.000    0.000    0.182    0.013 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/batching.py:593(_batch_inner)
      775    0.000    0.000    0.182    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/postproc.py:42(usedefs)
       14    0.000    0.000    0.181    0.013 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/batching.py:330(flatten_fun_for_vmap)
       14    0.001    0.000    0.181    0.013 /usr/src/app/morgan/trainingDataLib.py:262(single_calc)
       14    0.000    0.000    0.180    0.013 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:279(create_cpython_wrapper)
       14    0.000    0.000    0.180    0.013 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cpu.py:181(create_cpython_wrapper)
      228    0.000    0.000    0.180    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:727(add_linking_library)
      440    0.000    0.000    0.180    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/ops/common.py:62(new_method)
      440    0.000    0.000    0.179    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/arraylike.py:38(__eq__)
      440    0.001    0.000    0.179    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:6121(_cmp_method)
       87    0.000    0.000    0.178    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:79(run_pass)
    11870    0.005    0.000    0.176    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:197(values)
        3    0.000    0.000    0.175    0.058 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor_lowering.py:1666(call_parallel_gufunc)
     2360    0.054    0.000    0.173    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1031(reshape)
    11870    0.033    0.000    0.171    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:200(<dictcomp>)
  217/189    0.018    0.000    0.164    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1356(lower_jaxpr_to_fun)
  775/530    0.001    0.000    0.164    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:152(refresh)
       90    0.001    0.000    0.161    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler.py:391(__init__)
      168    0.008    0.000    0.157    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/rewrites/registry.py:54(apply)
    11206    0.007    0.000    0.157    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:220(__next__)
      675    0.002    0.000    0.157    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/util.py:77(promote_dtypes)
      440    0.001    0.000    0.153    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:288(comparison_op)
      440    0.148    0.000    0.149    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:113(comp_method_OBJECT_ARRAY)
     2246    0.004    0.000    0.149    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:297(if_then)
6639/5953    0.003    0.000    0.145    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:1576(guard)
    34445    0.038    0.000    0.145    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:13(__init__)
6975/4770    0.014    0.000    0.143    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:407(install_registry)
      617    0.004    0.000    0.142    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:1403(broadcast)
       87    0.001    0.000    0.142    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:192(run_pass)
  401/192    0.001    0.000    0.140    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:907(_get_target_registry)
       79    0.001    0.000    0.138    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typed_passes.py:226(run_pass)
    47971    0.028    0.000    0.138    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:537(__init__)
      643    0.001    0.000    0.137    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/util.py:90(<listcomp>)
    29251    0.008    0.000    0.136    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:611(list_vars)
      590    0.003    0.000    0.131    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:11(parse_assembly)
      685    0.007    0.000    0.126    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cpu.py:60(load_additional_registries)
5900/4130    0.037    0.000    0.125    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:406(equivalent)
  775/530    0.001    0.000    0.121    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:394(_load_builtins)
     3324    0.007    0.000    0.121    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/runtime/context.py:360(_call_incref_decref)
     7080    0.030    0.000    0.120    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:1489(open)
  261/189    0.010    0.000    0.117    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1842(jaxpr_subcomp)
     3540    0.019    0.000    0.117    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/format.py:604(_read_array_header)
      702    0.095    0.000    0.115    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:215(set_weights)
34018/33578    0.108    0.000    0.114    0.000 {built-in method numpy.asarray}
   245/36    0.000    0.000    0.113    0.003 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:1054(__init__)
   238/34    0.000    0.000    0.113    0.003 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:1100(_init_once)
40130/39887    0.027    0.000    0.112    0.000 <frozen importlib._bootstrap>:1053(_handle_fromlist)
      295    0.112    0.000    0.112    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/nmrsim/math.py:113(<listcomp>)
    49480    0.027    0.000    0.109    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:557(_set_name)
      411    0.000    0.000    0.109    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:2073(to_jaxpr)
      411    0.004    0.000    0.109    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1645(to_jaxpr)
   273234    0.075    0.000    0.109    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:111(getter)
     8433    0.108    0.000    0.108    0.000 {method 'decompress' of 'zlib.Decompress' objects}
       10    0.000    0.000    0.108    0.011 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/npyimpl.py:483(numpy_ufunc_kernel)
       89    0.000    0.000    0.104    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1413(_add_module)
       89    0.000    0.000    0.104    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1102(add_module)
        1    0.000    0.000    0.102    0.102 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/typedlist.py:298(_initialise_list)
        1    0.000    0.000    0.102    0.102 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/typedlist.py:270(_parse_arg)
      178    0.001    0.000    0.101    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1228(_module_pass_manager)
     1806    0.003    0.000    0.101    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:5741(asarray)
8670/3324    0.013    0.000    0.100    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/runtime/context.py:343(get_meminfos)
       89    0.001    0.000    0.100    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1095(_load_defined_symbols)
     7282    0.008    0.000    0.098    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/value.py:157(name)
      178    0.002    0.000    0.095    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1099(<setcomp>)
        3    0.000    0.000    0.094    0.031 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/npyimpl.py:377(_build_array)
     2233    0.013    0.000    0.094    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:389(__init__)
     2013    0.003    0.000    0.093    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:1510(iterrows)
      885    0.006    0.000    0.093    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:308(load)
    90/88    0.003    0.000    0.092    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/inline_closurecall.py:88(run)
     3262    0.003    0.000    0.091    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/targetconfig.py:191(__eq__)
       14    0.000    0.000    0.090    0.006 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callwrapper.py:101(build)
      411    0.005    0.000    0.090    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1758(_inline_literals)
  850/792    0.002    0.000    0.090    0.000 <frozen importlib._bootstrap>:1022(_find_and_load)
     6958    0.007    0.000    0.090    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:251(_next)
       14    0.000    0.000    0.089    0.006 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callwrapper.py:126(build_wrapper)
  504/266    0.003    0.000    0.088    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/batching.py:460(process_primitive)
       89    0.001    0.000    0.087    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:1742(run_pass)
       89    0.000    0.000    0.087    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/codegen.py:1316(_scan_and_fix_unresolved_refs)
       51    0.000    0.000    0.086    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:810(lower_getitem)
        1    0.000    0.000    0.086    0.086 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/randomimpl.py:378(_impl)
   179803    0.029    0.000    0.086    0.000 /opt/conda/envs/ml/lib/python3.10/abc.py:117(__instancecheck__)
     1784    0.002    0.000    0.084    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/passmanagers.py:762(run)
       12    0.000    0.000    0.083    0.007 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:4433(codegen)
94336/93826    0.041    0.000    0.083    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/_utils.py:54(get_reference)
52344/52012    0.021    0.000    0.083    0.000 {built-in method builtins.any}
       17    0.000    0.000    0.083    0.005 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:4241(_empty_nd_impl)
    49480    0.021    0.000    0.082    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/_utils.py:16(register)
        3    0.000    0.000    0.081    0.027 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/ufunc/parallel.py:255(build_gufunc_wrapper)
     8433    0.003    0.000    0.081    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:940(_update_crc)
     1768    0.003    0.000    0.080    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:1532(storevar)
    21530    0.044    0.000    0.079    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:757(dtype)
     5986    0.007    0.000    0.079    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/value.py:231(is_declaration)
37203/32597    0.018    0.000    0.079    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:139(__exit__)
      200    0.002    0.000    0.079    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/callconv.py:871(call_function)
    15513    0.079    0.000    0.079    0.000 {built-in method zlib.crc32}
     2136    0.001    0.000    0.078    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/runtime/context.py:384(decref)
   106/48    0.000    0.000    0.078    0.002 <frozen importlib._bootstrap>:987(_find_and_load_unlocked)
     3540    0.006    0.000    0.077    0.000 /opt/conda/envs/ml/lib/python3.10/ast.py:54(literal_eval)
   165/49    0.000    0.000    0.076    0.002 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
        3    0.000    0.000    0.076    0.025 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/inline_closurecall.py:578(inline_closure_call)
     1857    0.003    0.000    0.076    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:1578(delvar)
    97470    0.038    0.000    0.076    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/event.py:100(__init__)
      102    0.000    0.000    0.076    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/array_methods.py:1060(op)
   105/48    0.000    0.000    0.075    0.002 <frozen importlib._bootstrap>:664(_load_unlocked)
     2147    0.004    0.000    0.075    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:1634(decref)
       87    0.000    0.000    0.075    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/untyped_passes.py:224(run_pass)
      775    0.001    0.000    0.074    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/postproc.py:52(deadmaps)
  999/805    0.003    0.000    0.074    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:526(get_function)
      140    0.001    0.000    0.074    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:1967(_pjit_batcher)
      492    0.002    0.000    0.073    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:12268(<listcomp>)
      411    0.072    0.000    0.073    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1790(<setcomp>)
     1077    0.002    0.000    0.072    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npydecl.py:196(generic)
      453    0.002    0.000    0.072    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:99(__init__)
45290/45090    0.019    0.000    0.071    0.000 {built-in method builtins.all}
      295    0.001    0.000    0.070    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/mixins.py:30(func)
      984    0.001    0.000    0.070    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:527(convert_element_type)
     1087    0.005    0.000    0.069    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npydecl.py:92(generic)
   100/46    0.000    0.000    0.067    0.001 <frozen importlib._bootstrap_external>:877(exec_module)
        1    0.000    0.000    0.066    0.066 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typed_passes.py:260(run_pass)
        1    0.000    0.000    0.066    0.066 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:1454(run)
       74    0.000    0.000    0.066    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/array_methods.py:573(deferring_binary_op)
        1    0.000    0.000    0.066    0.066 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:1464(_replace_parallel_functions)
     9247    0.010    0.000    0.066    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:968(extract_value)
       13    0.000    0.000    0.066    0.005 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:1482(replace_func)
       84    0.001    0.000    0.065    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/imputils.py:192(imp)
    58/39    0.000    0.000    0.065    0.002 {built-in method builtins.__import__}
      661    0.002    0.000    0.065    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1176(__getitem__)
      885    0.004    0.000    0.063    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:183(__init__)
   119851    0.047    0.000    0.063    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/event.py:270(on_end)
     1428    0.005    0.000    0.063    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:362(alloca_once)
      140    0.001    0.000    0.062    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/batching.py:728(batch_jaxpr2)
84675/83929    0.017    0.000    0.062    0.000 {method 'join' of 'str' objects}
  571/403    0.003    0.000    0.062    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1994(lower_per_platform)
