Wed Aug  6 10:47:05 2025    output.prof

         8957353 function calls (8678762 primitive calls) in 142.250 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:429(discover)
       20    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:260(__init__)
       36    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler_machinery.py:103(get_analysis)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/multiprocessing/util.py:171(register_after_fork)
       46    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/_asarray.py:31(require)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/multiprocessing/context.py:30(BaseContext)
       81    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
       48    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/sre_parse.py:81(groups)
        3    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/sre_parse.py:224(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       13    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:298(StructAttribute)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/mathdecl.py:54(Math_converter)
       16    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:290(_guard_with_as)
       52    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/collections/__init__.py:608(update)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/bufproto.py:1(<module>)
       69    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
       38    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/_collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1030(seed_return)
       11    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:610(__init__)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/utils.py:267(push)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:115(decorate)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/ctypes_utils.py:34(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/multiprocessing/process.py:71(BaseProcess)
       99    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/iterators.py:69(key)
      100    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:341(__str__)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/removerefctpass.py:18(visit_Call)
       76    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      146    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:284(on_other)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/cmathdecl.py:27(CMath_predicate)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:781(__init__)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:212(_simplified_return_type)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/mathdecl.py:115(Math_gcd)
       58    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       21    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/range.py:892(__len__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:911(find_distributions)
       45    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/containers.py:220(__len__)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/_collections.py:23(freeze)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/arraydecl.py:650(generic)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/weakref.py:102(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:24(type_callable)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/containers.py:247(unify)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/_weakrefset.py:106(remove)
       78    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:193(code)
       45    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:95(lower_cast)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/std.py:1286(fp_write)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1812(__init__)
       44    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:502(inner_models)
       36    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/inline_closurecall.py:351(<listcomp>)
       16    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/arraydecl.py:577(generic)
       55    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1741(code_consts)
        8    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/_collections_abc.py:72(_check_methods)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/module.py:110(get_named_metadata)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:725(__init__)
       22    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:131(valid)
       58    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1038(infer_constant)
       34    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/contextlib.py:353(__init__)
       26    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/dispatcher.py:220(__init__)
       16    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/funcdesc.py:126(llvm_cfunc_wrapper_name)
       12    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:211(_for)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler.py:351(__init__)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:1726(get_closure_value)
        5    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/enum.py:370(__getattr__)
       12    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/utils.py:108(__init__)
        2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/threading.py:222(__init__)
       26    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:601(<listcomp>)
       18    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/inspect.py:80(ismethod)
       37    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:236(<genexpr>)
       78    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:205(highlight)
        5    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/enum.py:68(__init__)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:172(overload_attribute)
       11    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/sigutils.py:4(is_signature)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/cmathdecl.py:24(<listcomp>)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/utils.py:437(__len__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/api.py:367(default_index)
       69    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1518(instructions)
       46    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/bytecode.py:229(<genexpr>)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:834(create_module)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/iterators.py:83(<listcomp>)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1600(get_tos)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/std.py:438(status_printer)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/typed/dictimpl.py:1(<module>)
       78    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:202(indicate)
       14    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       69    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1544(blockstack_initial)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/config.py:168(validate)
       50    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/abstract.py:488(__init__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:887(__init__)
        6    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:60(lower_getattr_generic)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:136(__init__)
       60    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/debuginfo.py:66(mark_variable)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/numpy_support.py:706(type_can_asarray)
        2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/_collections_abc.py:657(get)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/misc/cffiimpl.py:1(<module>)
       69    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1535(outgoing_phis)
        7    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:471(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method fromtimestamp}
       51    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:443(impl_ret_untracked)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/inline_closurecall.py:124(<listcomp>)
        7    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/slicing.py:138(get_defaults)
       23    0.000    0.000    0.000    0.000 {function FreezableDefaultDict.__missing__ at 0x77f3be323ee0}
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/module.py:117(functions)
       84    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:224(on_other)
        2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/os.py:1073(__subclasshook__)
       54    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/context.py:148(init)
       18    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/functools.py:429(_unwrap_partial)
       12    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/numbers.py:18(_int_arith_flags)
       24    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/iterators.py:84(<genexpr>)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1234(<dictcomp>)
       38    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/codegen.py:553(name)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/mathdecl.py:89(Math_predicate)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4470(impl_np_full)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/module.py:219(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/encodings/cp437.py:33(getregentry)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ssa.py:37(__init__)
       19    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/codegen.py:1045(<listcomp>)
       13    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:595(<listcomp>)
       27    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:4433(ol_np_zeros)
       41    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:717(inner_models)
       12    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/containers.py:239(mangling_args)
       46    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1754(propagate_finished)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:762(__new__)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callconv.py:912(__init__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler_lock.py:31(__call__)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/transforms.py:290(new_block_id)
        2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/_weakrefset.py:26(__exit__)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:908(set_context)
       13    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:483(get_call_signature)
        2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/_weakrefset.py:81(add)
       42    0.000    0.000    0.000    0.000 {built-in method time.time}
       36    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:285(dead_nodes)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:79(decorate)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/pythonapi.py:108(__init__)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/parfors/parfor.py:746(has_setup)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/posixpath.py:150(dirname)
       32    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        4    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/logging/__init__.py:1675(getEffectiveLevel)
        4    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/logging/__init__.py:218(_acquireLock)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/cmathdecl.py:30(<listcomp>)
       36    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:450(get_data_type)
       78    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:199(filename)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:108(lower_constant)
       23    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:196(__len__)
       18    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1114(op_ROT_THREE)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:92(__init__)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/callwrapper.py:11(__init__)
       11    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/dispatcher.py:76(__init__)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:420(__init__)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/typed/typeddict.py:82(Dict)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:920(_to_list)
        7    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:20(__init__)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1326(verify)
       36    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/analysis.py:487(<listcomp>)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:899(__bool__)
       19    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/mathdecl.py:71(Math_copysign)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/builtins.py:530(normalize_1d_index)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:770(__init__)
       30    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/abstract.py:104(mangling_args)
       15    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:703(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1427(typeof_static_setitem)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/module.py:85(add_named_metadata)
       20    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/common.py:21(iterator_type)
        5    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/enum.py:175(<dictcomp>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:754(exec_module)
       46    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1751(propagate_started)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/base.py:2678(_na_value)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:363(__init__)
       12    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/std.py:167(colour)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/utils.py:266(_supports_unicode)
       34    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/options.py:15(<lambda>)
       18    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/transforms.py:749(consolidate_multi_exit_withs)
       28    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:697(get_model)
