Wed Aug  6 12:02:42 2025    output.prof

         11870861 function calls (11437881 primitive calls) in 70.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      676    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1216(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:5313(assign_item)
       13    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:1265(op_FOR_ITER)
       17    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:3165(op_CALL_METHOD)
       66    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:391(<listcomp>)
     1684    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/misc.py:170(key)
        8    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/builtins.py:815(resolve___call__)
      642    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/sre_parse.py:254(get)
     1561    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
       13    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:272(make_attribute_wrapper)
      252    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1014(__repr__)
      858    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/compiler_machinery.py:69(analysis)
       23    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:321(_from_text_for)
      148    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/rewrites/ir_print.py:59(match)
      168    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/containers.py:259(__repr__)
     2741    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/inspect.py:2551(kind)
      980    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/imputils.py:28(lower)
     1128    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_common.py:158(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_common.py:900(_dot_coo_coo_type)
        5    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/rewrites/static_getitem.py:28(apply)
       11    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:316(__getitem__)
     1725    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/functions.py:249(<genexpr>)
     1782    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:900(get_targets)
      707    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:139(append)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:466(__init__)
     2372    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:111(callee)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/sparse/_coo/numba_extension.py:1(<module>)
      271    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/ffi.py:361(__enter__)
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/npyimpl.py:477(generate)
     1994    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
     2784    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1064(align)
     1088    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir_utils.py:2358(is_setup_with)
       20    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:2543(op_BUILD_TUPLE)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/ufunc/array_exprs.py:144(_handle_matches)
      649    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/types/npytypes.py:269(key)
       96    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:1216(is_nonelike)
       20    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/npydecl.py:266(generic)
     1504    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/multiarray.py:891(bincount)
       10    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        4    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/lowering.py:868(default_handler)
     1907    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:949(module)
      348    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:1191(__getattr__)
       19    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/cgutils.py:925(is_neg_int)
      569    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/base.py:37(__init__)
      209    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:143(count_spaces)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:1085(begin_loops)
       98    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:489(op_STORE_FAST)
      376    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/linalg/linalg.py:180(_assert_stacked_2d)
      220    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/dtypes/common.py:275(is_datetime64_dtype)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/setdecl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:1086(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/arrayobj.py:922(loop_head)
        2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/tqdm/std.py:1265(close)
     60/2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:367(visit)
       36    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/inspect.py:3057(__str__)
      442    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexes/base.py:809(_reset_identity)
       46    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/importlib_metadata/__init__.py:884(normalize)
        1    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/threading.py:834(start)
      205    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/extending.py:202(_overload_method_common)
       17    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/interpreter.py:3162(op_LOAD_METHOD)
      825    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1024(get_filename)
      664    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/internals/managers.py:167(blknos)
        3    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/random/generator_core.py:54(_generate_next_binding)
      154    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/types.py:548(__init__)
     60/2    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/ufunc/array_exprs.py:333(generic_visit)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:553(_classify_pyc)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/templates.py:1205(generic)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/unsafe/bytes.py:1(<module>)
     1088    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir_utils.py:2374(is_pop_block)
      690    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/pandas/core/indexing.py:2625(<genexpr>)
      376    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:25(_maybe_view_as_subclass)
     1504    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2519(_cumsum_dispatcher)
     60/2    0.000    0.000    0.000    0.000 /home/sp970/.local/share/uv/python/cpython-3.8.20-linux-x86_64-gnu/lib/python3.8/ast.py:441(generic_visit)
       43    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/instructions.py:570(__init__)
       22    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/npydecl.py:161(<listcomp>)
     1310    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/np/numpy_support.py:385(<genexpr>)
       79    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:242(<listcomp>)
      168    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/ir.py:1259(copy)
     2185    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/debuginfo.py:70(mark_location)
     2784    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1082(dereferenceable_or_null)
     2050    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/binding/value.py:159(is_function)
     1963    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:196(errmsg)
     1128    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:345(<genexpr>)
       34    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:222(_in_loops)
      825    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:133(set_entry_point)
       91    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typeinfer.py:1484(typeof_arg)
      182    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/setdecl.py:79(generic)
     1062    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:38(__init__)
     1054    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/errors.py:211(termcolor)
        1    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/cpython/tupleobj.py:1(<module>)
      813    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/datamodel/models.py:139(<genexpr>)
       34    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/byteflow.py:461(op_LOAD_ATTR)
       33    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/annotations/type_annotations.py:56(__init__)
      339    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
     2784    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:1073(dereferenceable)
      582    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/llvmlite/ir/values.py:606(__eq__)
      132    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/controlflow.py:79(_non_empty_items)
       10    0.000    0.000    0.000    0.000 /home/sp970/sam/notes/Create_Training_Data_Function/.venv/lib/python3.8/site-packages/numba/core/typing/listdecl.py:36(resolve_append)
